url,address,neighborhood,rent,beds,baths,flexs,zip
https://www.renthop.com/listings/250-w-90-street/6c/15809785,"250 W 90 Street, Apt 6C","Upper West Side, Upper Manhattan, Manhattan",2875,1,1.0,0.0,10024
https://www.renthop.com/listings/541-w-144th-street/12/15825178,"541 W 144th Street, Apt 12","Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",3600,4,1.0,0.0,10031
https://www.renthop.com/listings/151-west-10th-st/apt-4/15823557,"151 West 10th St, Apt APT 4","West Village, Downtown Manhattan, Manhattan",2875,1,1.0,0.0,10014
https://www.renthop.com/listings/698-ocean-ave/47/15740808,"698 Ocean Ave, Apt 47","Flatbush, Central Brooklyn, Brooklyn",2299,2,1.0,0.0,11226
https://www.renthop.com/listings/4545-center-blvd/na/15823504,4545 center blvd,"Hunters Point, Long Island City, Northwestern Queens, Queens",3676,1,1.0,2.0,11101
https://www.renthop.com/listings/10-claver-place/na/15805255,10 Claver Place,"Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",1950,1,1.0,0.0,11238
https://www.renthop.com/listings/114-seigel-st/4a/15825176,"114 Seigel St, Apt 4A","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",2650,2,1.0,0.0,11206
https://www.renthop.com/listings/2085-5th-avenue/f3/15812741,"2085 5th Avenue, Apt F3","East Harlem, Upper Manhattan, Manhattan",2295,1,1.0,0.0,10035
https://www.renthop.com/listings/1114-halsey-st/3f/15825136,"1114 Halsey St., Apt 3F","Bushwick, Northern Brooklyn, Brooklyn",2360,2,1.0,0.0,11207
https://www.renthop.com/listings/2300-5th-avenue/14k/15733865,"2300 5th Avenue, Apt 14K","Central Harlem, Upper Manhattan, Manhattan",1848,0,1.0,0.0,10037
https://www.renthop.com/listings/23-street-30-road/1/15772127,23 Street / 30 Road,"Astoria, Northwestern Queens, Queens",2600,3,1.0,0.0,11102
https://www.renthop.com/listings/1114-halsey-st/3f/15825136,"1114 Halsey St., Apt 3F","Bushwick, Northern Brooklyn, Brooklyn",2360,2,1.0,0.0,11207
